event_id,case_id,internal_id,actor,activity,timestamp,bot_label,tool_source,catalyst_case_id,catalyst_message_id,catalyst_activity,catalyst_message_ts
172,00f629c4-b6c6-48ef-8b40-c96255da39bd,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-22T18:10:13.087222,,,,,,
173,00f629c4-b6c6-48ef-8b40-c96255da39bd,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-22T18:10:13.087222,,,,,,
174,00f629c4-b6c6-48ef-8b40-c96255da39bd,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-22T18:12:01.067381,,,,,,
175,00f629c4-b6c6-48ef-8b40-c96255da39bd,99999,System,END-DIALOGUE-SYSTEM,2026-05-22T18:12:01.067381,,,,,,
176,00fc3615-1509-4e5f-9639-30c02bff3c3d,-1,System,START-DIALOGUE-SYSTEM,2026-05-28T19:08:09.066169,,,,,,
177,00fc3615-1509-4e5f-9639-30c02bff3c3d,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-28T19:08:09.066169,,,,,,
178,00fc3615-1509-4e5f-9639-30c02bff3c3d,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-28T19:10:02.232888,,,,,,
179,00fc3615-1509-4e5f-9639-30c02bff3c3d,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-05-28T19:10:02.232888,,,,,,
180,00fc3615-1509-4e5f-9639-30c02bff3c3d,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-28T19:12:03.202613,,,,,,
181,00fc3615-1509-4e5f-9639-30c02bff3c3d,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-28T19:12:03.202613,,,,,,
182,00fc3615-1509-4e5f-9639-30c02bff3c3d,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-28T19:13:54.671133,,,,,,
183,00fc3615-1509-4e5f-9639-30c02bff3c3d,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-28T19:13:54.671133,,,,,,
184,00fc3615-1509-4e5f-9639-30c02bff3c3d,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-05-28T19:16:08.334003,,,,,,
185,00fc3615-1509-4e5f-9639-30c02bff3c3d,99999,System,END-DIALOGUE-SYSTEM,2026-05-28T19:16:08.334003,,,,,,
186,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,-1,System,START-DIALOGUE-SYSTEM,2026-07-12T05:50:53.547847,,,,,,
187,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-12T05:50:53.547847,,,,,,
188,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-12T05:58:53.029479,,,,,,
189,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,2,ai,APRESENTAÇÃO DO CHATBOT,2026-07-12T05:58:53.029479,,,,,,
190,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-12T06:08:26.385710,,,,,,
191,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-12T06:08:26.385710,,,,,,
192,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-12T06:17:51.484881,,,,,,
193,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,6,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-12T06:17:51.484881,,,,,,
194,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-12T06:26:12.333353,,,,,,
195,010d5ae5-c2c0-4f4e-b3fc-20114f4852da,99999,System,END-DIALOGUE-SYSTEM,2026-07-12T06:26:12.333353,,,,,,
196,011b6d8f-84b4-488f-ab6f-6b1889170bec,-1,System,START-DIALOGUE-SYSTEM,2026-06-02T23:34:34.703859,,,,,,
197,011b6d8f-84b4-488f-ab6f-6b1889170bec,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-02T23:34:34.703859,,,,,,
198,011b6d8f-84b4-488f-ab6f-6b1889170bec,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T23:39:36.653766,,,,,,
199,011b6d8f-84b4-488f-ab6f-6b1889170bec,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-02T23:39:36.653766,,,,,,
200,011b6d8f-84b4-488f-ab6f-6b1889170bec,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T23:44:00.679553,,,,,,
201,011b6d8f-84b4-488f-ab6f-6b1889170bec,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-02T23:44:00.679553,,,,,,
202,011b6d8f-84b4-488f-ab6f-6b1889170bec,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-03T00:07:44.903719,,,,,,
203,011b6d8f-84b4-488f-ab6f-6b1889170bec,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-03T00:07:44.903719,,,,,,
204,011b6d8f-84b4-488f-ab6f-6b1889170bec,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-03T00:11:36.422552,,,,,,
205,011b6d8f-84b4-488f-ab6f-6b1889170bec,99999,System,END-DIALOGUE-SYSTEM,2026-06-03T00:11:36.422552,,,,,,
206,012079e4-f894-4306-81bb-8f631412ca1a,-1,System,START-DIALOGUE-SYSTEM,2026-06-03T02:43:45.223813,,,,,,
207,012079e4-f894-4306-81bb-8f631412ca1a,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-03T02:43:45.223813,,,,,,
208,012079e4-f894-4306-81bb-8f631412ca1a,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-03T02:44:54.109612,,,,,,
209,012079e4-f894-4306-81bb-8f631412ca1a,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-03T02:44:54.109612,,,,,,
210,012079e4-f894-4306-81bb-8f631412ca1a,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-03T02:46:25.774247,,,,,,
211,012079e4-f894-4306-81bb-8f631412ca1a,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-03T02:46:25.774247,,,,,,
212,012079e4-f894-4306-81bb-8f631412ca1a,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-03T02:47:52.259695,,,,,,
213,012079e4-f894-4306-81bb-8f631412ca1a,6,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-06-03T02:47:52.259695,,,,,,
214,012079e4-f894-4306-81bb-8f631412ca1a,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-03T02:49:19.378017,,,,,,
215,012079e4-f894-4306-81bb-8f631412ca1a,99999,System,END-DIALOGUE-SYSTEM,2026-06-03T02:49:19.378017,,,,,,
216,0123a0c1-7084-4016-9da5-90c9c084afbb,-1,System,START-DIALOGUE-SYSTEM,2026-07-01T01:06:06.404145,,,,,,
217,0123a0c1-7084-4016-9da5-90c9c084afbb,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-01T01:06:06.404145,,,,,,
218,0123a0c1-7084-4016-9da5-90c9c084afbb,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-01T01:10:24.970348,,,,,,
219,0123a0c1-7084-4016-9da5-90c9c084afbb,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-01T01:10:24.970348,,,,,,
220,0123a0c1-7084-4016-9da5-90c9c084afbb,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-01T01:16:01.549922,,,,,,
221,0123a0c1-7084-4016-9da5-90c9c084afbb,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-01T01:16:01.549922,,,,,,
222,0123a0c1-7084-4016-9da5-90c9c084afbb,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-01T01:20:59.086383,,,,,,
223,0123a0c1-7084-4016-9da5-90c9c084afbb,6,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-07-01T01:20:59.086383,,,,,,
224,0123a0c1-7084-4016-9da5-90c9c084afbb,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-01T01:24:31.918950,,,,,,
225,0123a0c1-7084-4016-9da5-90c9c084afbb,99999,System,END-DIALOGUE-SYSTEM,2026-07-01T01:24:31.918950,,,,,,
226,0138b8fb-e16e-4f7f-b892-7eb2827118db,-1,System,START-DIALOGUE-SYSTEM,2026-08-14T03:06:59.016143,,,,,,
227,0138b8fb-e16e-4f7f-b892-7eb2827118db,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-14T03:06:59.016143,,,,,,
228,0138b8fb-e16e-4f7f-b892-7eb2827118db,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-14T03:08:07.526204,,,,,,
229,0138b8fb-e16e-4f7f-b892-7eb2827118db,2,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-08-14T03:08:07.526204,,,,,,
230,0138b8fb-e16e-4f7f-b892-7eb2827118db,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-14T03:09:25.769889,,,,,,
231,0138b8fb-e16e-4f7f-b892-7eb2827118db,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-08-14T03:09:25.769889,,,,,,
232,0138b8fb-e16e-4f7f-b892-7eb2827118db,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-08-14T03:10:28.316051,,,,,,
233,0138b8fb-e16e-4f7f-b892-7eb2827118db,99999,System,END-DIALOGUE-SYSTEM,2026-08-14T03:10:28.316051,,,,,,
234,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,-1,System,START-DIALOGUE-SYSTEM,2026-07-22T17:16:16.207544,,,,,,
235,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-22T17:16:16.207544,,,,,,
236,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-22T17:18:19.024547,,,,,,
237,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,2,ai,RESPOSTA DE INFORMAÇÕES SOLICITADAS,2026-07-22T17:18:19.024547,,,,,,
238,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,3,human,REJEIÇÃO DA SOLUÇÃO,2026-07-22T17:20:27.559569,,,,,,
239,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-22T17:20:27.559569,,,,,,
240,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-22T17:23:18.139826,,,,,,
241,01429e1d-f16d-463f-9d7b-7b1e9b4ad024,99999,System,END-DIALOGUE-SYSTEM,2026-07-22T17:23:18.139826,,,,,,
242,0143eb08-dab4-4ba5-9f84-15a3733b63e0,-1,System,START-DIALOGUE-SYSTEM,2026-06-20T22:09:44.383745,,,,,,
243,0143eb08-dab4-4ba5-9f84-15a3733b63e0,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-20T22:09:44.383745,,,,,,
244,0143eb08-dab4-4ba5-9f84-15a3733b63e0,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-20T22:16:48.660688,,,,,,
245,0143eb08-dab4-4ba5-9f84-15a3733b63e0,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T22:16:48.660688,,,,,,
246,0143eb08-dab4-4ba5-9f84-15a3733b63e0,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-20T22:22:31.574628,,,,,,
247,0143eb08-dab4-4ba5-9f84-15a3733b63e0,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-20T22:22:31.574628,,,,,,
248,0143eb08-dab4-4ba5-9f84-15a3733b63e0,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-20T22:29:47.533113,,,,,,
249,0143eb08-dab4-4ba5-9f84-15a3733b63e0,99999,System,END-DIALOGUE-SYSTEM,2026-06-20T22:29:47.533113,,,,,,
250,0150dfff-9f15-47f7-aebf-188e0fec536d,-1,System,START-DIALOGUE-SYSTEM,2026-05-18T19:39:34.890287,,,,,,
251,0150dfff-9f15-47f7-aebf-188e0fec536d,0,ai,APRESENTAÇÃO DO CHATBOT,2026-05-18T19:39:34.890287,,,,,,
252,0150dfff-9f15-47f7-aebf-188e0fec536d,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-18T19:45:02.921236,,,,,,
253,0150dfff-9f15-47f7-aebf-188e0fec536d,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-18T19:45:02.921236,,,,,,
254,0150dfff-9f15-47f7-aebf-188e0fec536d,3,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-05-18T20:06:26.285414,,,,,,
255,0150dfff-9f15-47f7-aebf-188e0fec536d,4,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-05-18T20:06:26.285414,,,,,,
256,0150dfff-9f15-47f7-aebf-188e0fec536d,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-05-18T20:10:50.772909,,,,,,
257,0150dfff-9f15-47f7-aebf-188e0fec536d,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-05-18T20:10:50.772909,,,,,,
258,0150dfff-9f15-47f7-aebf-188e0fec536d,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-05-18T21:00:44.032967,,,,,,
259,0150dfff-9f15-47f7-aebf-188e0fec536d,99999,System,END-DIALOGUE-SYSTEM,2026-05-18T21:00:44.032967,,,,,,
260,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,-1,System,START-DIALOGUE-SYSTEM,2026-06-25T16:57:32.869676,,,,,,
261,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-25T16:57:32.869676,,,,,,
262,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-25T17:02:46.068325,,,,,,
263,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-06-25T17:02:46.068325,,,,,,
264,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-25T17:06:44.208259,,,,,,
265,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-25T17:06:44.208259,,,,,,
266,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-25T17:12:02.795920,,,,,,
267,0179ebae-a80c-4f6f-b4fd-bc2f0a72834b,99999,System,END-DIALOGUE-SYSTEM,2026-06-25T17:12:02.795920,,,,,,
268,01802091-114c-4d66-9d85-aff1545bde44,-1,System,START-DIALOGUE-SYSTEM,2026-07-10T06:28:06.990867,,,,,,
269,01802091-114c-4d66-9d85-aff1545bde44,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-10T06:28:06.990867,,,,,,
270,01802091-114c-4d66-9d85-aff1545bde44,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-10T06:31:45.377937,,,,,,
271,01802091-114c-4d66-9d85-aff1545bde44,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-10T06:31:45.377937,,,,,,
272,01802091-114c-4d66-9d85-aff1545bde44,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-10T06:38:12.767719,,,,,,
273,01802091-114c-4d66-9d85-aff1545bde44,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-07-10T06:38:12.767719,,,,,,
274,01802091-114c-4d66-9d85-aff1545bde44,5,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-10T06:41:53.979436,,,,,,
275,01802091-114c-4d66-9d85-aff1545bde44,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-10T06:41:53.979436,,,,,,
276,01802091-114c-4d66-9d85-aff1545bde44,7,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-07-10T06:45:49.579062,,,,,,
277,01802091-114c-4d66-9d85-aff1545bde44,99999,System,END-DIALOGUE-SYSTEM,2026-07-10T06:45:49.579062,,,,,,
278,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,-1,System,START-DIALOGUE-SYSTEM,2026-07-18T00:59:59.056755,,,,,,
279,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,0,ai,APRESENTAÇÃO DO CHATBOT,2026-07-18T00:59:59.056755,,,,,,
280,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-18T01:02:32.378246,,,,,,
281,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-18T01:02:32.378246,,,,,,
282,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-18T01:04:52.714915,,,,,,
283,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-07-18T01:04:52.714915,,,,,,
284,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-07-18T01:06:49.130454,,,,,,
285,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,6,ai,RESPOSTA COM SOLICITAÇÃO DE INFORMAÇÃO,2026-07-18T01:06:49.130454,,,,,,
286,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,7,human,REJEIÇÃO DA SOLUÇÃO,2026-07-18T01:09:05.080500,,,,,,
287,01a4c0fd-d58c-4ff2-a642-8149a7fce1fc,99999,System,END-DIALOGUE-SYSTEM,2026-07-18T01:09:05.080500,,,,,,
288,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,-1,System,START-DIALOGUE-SYSTEM,2026-06-19T11:12:24.024587,,,,,,
289,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-19T11:12:24.024587,,,,,,
290,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-06-19T11:20:05.102674,,,,,,
291,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-19T11:20:05.102674,,,,,,
292,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,3,human,INVALID-TOUCHPOINT-SYSTEM,2026-06-19T11:27:59.456996,,,,,,
293,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-19T11:27:59.456996,,,,,,
294,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-19T11:36:27.154093,,,,,,
295,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,6,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-19T11:36:27.154093,,,,,,
296,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,7,human,FEEDBACK DO USUÁRIO,2026-06-19T11:42:47.915992,,,,,,
297,01b76d6e-dff0-4749-b80a-b7f53d6e93fa,99999,System,END-DIALOGUE-SYSTEM,2026-06-19T11:42:47.915992,,,,,,
298,01bd2b06-10e0-428b-9f3a-8fc0e8363205,-1,System,START-DIALOGUE-SYSTEM,2026-06-03T16:24:23.741304,,,,,,
299,01bd2b06-10e0-428b-9f3a-8fc0e8363205,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-03T16:24:23.741304,,,,,,
300,01bd2b06-10e0-428b-9f3a-8fc0e8363205,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-03T16:25:17.930864,,,,,,
301,01bd2b06-10e0-428b-9f3a-8fc0e8363205,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-03T16:25:17.930864,,,,,,
302,01bd2b06-10e0-428b-9f3a-8fc0e8363205,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-03T16:26:10.760230,,,,,,
303,01bd2b06-10e0-428b-9f3a-8fc0e8363205,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-03T16:26:10.760230,,,,,,
304,01bd2b06-10e0-428b-9f3a-8fc0e8363205,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-03T16:27:23.371688,,,,,,
305,01bd2b06-10e0-428b-9f3a-8fc0e8363205,6,ai,COMUNICAÇÃO DE FALHA PARA ATENDER À SOLICITAÇÃO,2026-06-03T16:27:23.371688,,,,,,
306,01bd2b06-10e0-428b-9f3a-8fc0e8363205,7,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-06-03T16:28:16.693796,,,,,,
307,01bd2b06-10e0-428b-9f3a-8fc0e8363205,99999,System,END-DIALOGUE-SYSTEM,2026-06-03T16:28:16.693796,,,,,,
308,01c32912-b66a-45fe-89c7-f03829691f36,-1,System,START-DIALOGUE-SYSTEM,2026-08-12T17:50:05.376414,,,,,,
309,01c32912-b66a-45fe-89c7-f03829691f36,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-12T17:50:05.376414,,,,,,
310,01c32912-b66a-45fe-89c7-f03829691f36,1,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-12T17:50:54.323203,,,,,,
311,01c32912-b66a-45fe-89c7-f03829691f36,2,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-12T17:50:54.323203,,,,,,
312,01c32912-b66a-45fe-89c7-f03829691f36,3,human,SOLICITAÇÃO DE BLOQUEIO OU CANCELAMENTO,2026-08-12T17:52:01.470769,,,,,,
313,01c32912-b66a-45fe-89c7-f03829691f36,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-12T17:52:01.470769,,,,,,
314,01c32912-b66a-45fe-89c7-f03829691f36,5,human,SOLICITAÇÃO DE CANAL ALTERNATIVO,2026-08-12T17:52:42.847523,,,,,,
315,01c32912-b66a-45fe-89c7-f03829691f36,99999,System,END-DIALOGUE-SYSTEM,2026-08-12T17:52:42.847523,,,,,,
316,020a6a3e-f1e7-450d-85ee-e7059f1162a0,-1,System,START-DIALOGUE-SYSTEM,2026-06-02T16:58:10.076710,,,,,,
317,020a6a3e-f1e7-450d-85ee-e7059f1162a0,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-02T16:58:10.076710,,,,,,
318,020a6a3e-f1e7-450d-85ee-e7059f1162a0,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T17:03:04.308150,,,,,,
319,020a6a3e-f1e7-450d-85ee-e7059f1162a0,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-02T17:03:04.308150,,,,,,
320,020a6a3e-f1e7-450d-85ee-e7059f1162a0,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T17:08:47.513831,,,,,,
321,020a6a3e-f1e7-450d-85ee-e7059f1162a0,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-02T17:08:47.513831,,,,,,
322,020a6a3e-f1e7-450d-85ee-e7059f1162a0,5,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T17:15:32.766368,,,,,,
323,020a6a3e-f1e7-450d-85ee-e7059f1162a0,99999,System,END-DIALOGUE-SYSTEM,2026-06-02T17:15:32.766368,,,,,,
324,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,-1,System,START-DIALOGUE-SYSTEM,2026-08-10T19:02:23.497708,,,,,,
325,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,0,ai,APRESENTAÇÃO DO CHATBOT,2026-08-10T19:02:23.497708,,,,,,
326,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-10T19:09:38.813630,,,,,,
327,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,2,ai,APRESENTAÇÃO DO CHATBOT,2026-08-10T19:09:38.813630,,,,,,
328,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-08-10T19:18:46.934323,,,,,,
329,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,4,ai,RECOMENDAÇÃO DE SEGURANÇA,2026-08-10T19:18:46.934323,,,,,,
330,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,5,human,SOLICITAÇÃO DE NOVA TENTATIVA DE SOLUÇÃO,2026-08-10T19:27:07.933123,,,,,,
331,020f2ff4-b2cf-4e50-93c5-c31fe1c5bd6e,99999,System,END-DIALOGUE-SYSTEM,2026-08-10T19:27:07.933123,,,,,,
332,0211ad10-e26b-497a-b75f-73e1d8d043f4,-1,System,START-DIALOGUE-SYSTEM,2026-06-06T12:56:58.193031,,,,,,
333,0211ad10-e26b-497a-b75f-73e1d8d043f4,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-06T12:56:58.193031,,,,,,
334,0211ad10-e26b-497a-b75f-73e1d8d043f4,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-06T13:01:17.091726,,,,,,
335,0211ad10-e26b-497a-b75f-73e1d8d043f4,2,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-06T13:01:17.091726,,,,,,
336,0211ad10-e26b-497a-b75f-73e1d8d043f4,3,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-06T13:06:12.659199,,,,,,
337,0211ad10-e26b-497a-b75f-73e1d8d043f4,4,ai,ENCAMINHAMENTO OUTROS CANAIS,2026-06-06T13:06:12.659199,,,,,,
338,0211ad10-e26b-497a-b75f-73e1d8d043f4,5,human,CONFIRMAÇÃO DA SOLUÇÃO ENTREGUE,2026-06-06T13:09:21.292948,,,,,,
339,0211ad10-e26b-497a-b75f-73e1d8d043f4,99999,System,END-DIALOGUE-SYSTEM,2026-06-06T13:09:21.292948,,,,,,
340,021d9b7d-94f1-4f84-9cf2-15688681db82,-1,System,START-DIALOGUE-SYSTEM,2026-06-02T03:17:59.370896,,,,,,
341,021d9b7d-94f1-4f84-9cf2-15688681db82,0,ai,APRESENTAÇÃO DO CHATBOT,2026-06-02T03:17:59.370896,,,,,,
342,021d9b7d-94f1-4f84-9cf2-15688681db82,1,human,SOLICITAÇÃO DE INFORMAÇÃO OU AÇÃO,2026-06-02T03:19:56.670538,,,,,,
343,021d9b7d-94f1-4f84-9cf2-15688681db82,2,ai,APRESENTAÇÃO DO CHATBOT,2026-06-02T03:19:56.670538,,,,,,
